2057692,"Crowne Plaza Changi Airport, an IHG Hotel","Just 0.9 mi (1.4 km) from the airport, Crowne Plaza Changi Airport, an IHG Hotel puts you 3.6 mi (5.8 km) from Singapore Expo and 3.7 mi (6 km) from East Coast Park. You can splash around at the outdoor pool, visit one of the 2 restaurants for a bite to eat, or unwind with a drink at the bar/lounge. Other highlights at this luxurious hotel include a fitness center, a terrace, and a garden. The overall property condition and walkable location get great marks from fellow travelers. Public transportation is just a short walk: C Station is 4 minutes and B Station is 6 minutes.   ",9.2/10 Superb,"75 Airport Boulevard, Singapore, 819644",https://images.trvl-media.com/lodging/3000000/2060000/2057700/2057692/720cfa3e.jpg?impolicy=resizecrop&rw=500&ra=fit
2109912,Ascott Raffles Place Singapore,"Ascott Raffles Place Singapore features a rooftop terrace and puts you within a 15-minute walk of Marina Bay Sands Casino and Gardens by the Bay. You can splash around at the outdoor pool, grab a bite to eat at the restaurant, or unwind with a drink at the bar/lounge. A fitness center and a snack bar/deli are other highlights, and apartments offer conveniences like kitchens and washers/dryers. The property is just a short walk to public transportation: Raffles Place Station is 4 minutes and Downtown Station is 5 minutes.   ",8.8/10 Fabulous,"No 2 Finlayson Green, Singapore, 049247",https://images.trvl-media.com/lodging/3000000/2110000/2110000/2109912/594cf2a3.jpg?impolicy=resizecrop&rw=500&ra=fit
2127233,Hotel Re!,"Hotel Re! puts you just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Guests can visit the fitness center for a workout or grab a bite to eat at ReFill, which serves international cuisine. This upscale hotel is also just a 5-minute drive from Bugis Street Shopping District and Marina Bay Sands Skypark. The property is just a short walk to public transportation: Outram Park Station is 9 minutes and Chinatown Station is 13 minutes.   ",7.2/10 Good,"175A Chin Swee Road, Singapore, 169879",https://images.trvl-media.com/lodging/3000000/2130000/2127300/2127233/22cbff0b.jpg?impolicy=resizecrop&rw=500&ra=fit
2139442,ibis budget Singapore Emerald,"At ibis budget Singapore Emerald, you'll be just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. Free perks include WiFi and self parking. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. The property is just a short walk to public transportation: Kallang Station is 9 minutes and Mountbatten Station is 13 minutes.   ",7.0/10 Good,"20 Lorong 6 Geylang, Singapore, 399174",https://images.trvl-media.com/lodging/3000000/2140000/2139500/2139442/975e7508.jpg?impolicy=resizecrop&rw=500&ra=fit
2139505,ibis budget Singapore Pearl,"When you stay at ibis budget Singapore Pearl, you'll be just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. Free perks include WiFi and self parking. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. Fellow travelers say good things about the overall property condition. The property is just a short walk to public transportation: Aljunied Station is 10 minutes and Mountbatten Station is 10 minutes.   ",7.2/10 Good,"21 Lorong 14 Geylang, Singapore, 398961",https://images.trvl-media.com/lodging/3000000/2140000/2139600/2139505/4628eb83.jpg?impolicy=resizecrop&rw=500&ra=fit
2139531,ibis budget Singapore Sapphire,"At ibis budget Singapore Sapphire, you'll be just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. Guests will have free perks like WiFi and self parking. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. The property is just a short walk to public transportation: Kallang Station is 10 minutes and Aljunied Station is 12 minutes.   ",7.2/10 Good,"3 Lorong 10 Geylang, Singapore, 399037",https://images.trvl-media.com/lodging/3000000/2140000/2139600/2139531/fe7205f9.jpg?impolicy=resizecrop&rw=500&ra=fit
2139663,ibis budget Singapore Crystal,"Ibis budget Singapore Crystal puts you just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. You'll have free perks like WiFi and self parking. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. Fellow travelers like the overall property condition. The property is just a short walk to public transportation: Mountbatten Station is 7 minutes and Aljunied Station is 10 minutes.   ",7.4/10 Good,"50 Lorong 18 Geylang, Singapore, 398824",https://images.trvl-media.com/lodging/3000000/2140000/2139700/2139663/57aa9fc2.jpg?impolicy=resizecrop&rw=500&ra=fit
2139774,Fragrance Hotel - Oasis,"At Fragrance Hotel - Oasis, you'll be within a 10-minute drive of Orchard Road and Marina Bay Sands Casino. Free perks include WiFi and self parking. Also, Bugis Street Shopping District and Gardens by the Bay are within a short drive. Public transportation is close by: Novena Station is just 13 minutes by foot.   ",7.0/10 Good,"435 Balestier Road, Singapore, 329816",https://images.trvl-media.com/lodging/3000000/2140000/2139800/2139774/9f7ec724.jpg?impolicy=resizecrop&rw=500&ra=fit
2139855,ibis budget Singapore Ruby,"Ibis budget Singapore Ruby puts you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Free perks include WiFi and self parking. Also, Bugis Street Shopping District and Marina Bay Street Circuit are within a short drive. The property is just a short walk to public transportation: Aljunied Station is 7 minutes and Mountbatten Station is 8 minutes.   ",7.2/10 Good,"10 Lorong 20 Geylang, Singapore, 398730",https://images.trvl-media.com/lodging/3000000/2140000/2139900/2139855/d6795a60.jpg?impolicy=resizecrop&rw=500&ra=fit
2139913,ibis budget Singapore Selegie,"When you stay at ibis budget Singapore Selegie, you'll be just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. After having fun at the outdoor pool, you can grab a bite to eat at the restaurant. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Rochor MRT Station is 4 minutes and Little India Station is 6 minutes.   ",6.4/10 Good,"183 Selegie Road, Singapore, 188329",https://images.trvl-media.com/lodging/3000000/2140000/2140000/2139913/fa8f84c2.jpg?impolicy=resizecrop&rw=500&ra=fit
2139969,ibis budget Singapore Joo Chiat,"Ibis budget Singapore Joo Chiat puts you within a 10-minute drive of Marina Bay Sands Casino and Marina Bay Street Circuit. Free perks include WiFi and self parking. Also, Gardens by the Bay and Bugis Street Shopping District are within a short drive. Public transportation is close by: Marine Parade Station is just 15 minutes by foot.   ",7.8/10 Good,"219 Joo Chiat Road, Singapore, 427485",https://images.trvl-media.com/lodging/3000000/2140000/2140000/2139969/49464c60.jpg?impolicy=resizecrop&rw=500&ra=fit
2307345,Citadines Mount Sophia Singapore,"At Citadines Mount Sophia Singapore, you'll be just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. Apartments feature conveniences like kitchenettes, along with LCD TVs and DVD players. Public transportation is just a short walk: Rochor MRT Station is 6 minutes and Bencoolen Station is 8 minutes.   ",8.4/10 Very Good,"8 Wilkie Road #01-26, Wilkie Edge, Singapore, 228095",https://images.trvl-media.com/lodging/3000000/2310000/2307400/2307345/26958c0c.jpg?impolicy=resizecrop&rw=500&ra=fit
2330793,ibis Singapore On Bencoolen,"Ibis Singapore On Bencoolen puts you just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. The restaurant is the perfect spot for a bite to eat, and after visiting the fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Rochor MRT Station is 5 minutes away and Bencoolen Station is 5 minutes. ",8.4/10 Very Good,"170 Bencoolen Street, Singapore, 189657",https://images.trvl-media.com/lodging/3000000/2340000/2330800/2330793/941d0580.jpg?impolicy=resizecrop&rw=500&ra=fit
2434364,Capella Singapore,"Capella Singapore is a great choice for your beach stay in Singapore. 3 outdoor pools provide fun for everyone, while guests in the mood for pampering can visit the spa to indulge in massages, facials, and aromatherapy. Fiamma, one of 2 restaurants, serves Italian cuisine and is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include a bar/lounge, a 24-hour fitness center, and a fitness center. Public transportation is just a short walk: Imbiah Station is 10 minutes and Resorts World Station is 15 minutes. ",9.2/10 Superb,"1 The Knolls, Sentosa Island, Singapore, 098297",https://images.trvl-media.com/lodging/3000000/2440000/2434400/2434364/32db8b13.jpg?impolicy=resizecrop&rw=500&ra=fit
2464256,Hotel 81 Tristar,"When you stay at Hotel 81 Tristar, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Street Circuit are within a short drive. Public transportation is just a short walk: Paya Lebar Station is 10 minutes and Eunos Station is 13 minutes.   ",7.2/10 Good,"1 Onan Road, Singapore, 424780",https://images.trvl-media.com/lodging/3000000/2470000/2464300/2464256/f7fa62e2.jpg?impolicy=resizecrop&rw=500&ra=fit
2466869,Hotel 81 Princess,"When you stay at Hotel 81 Princess, you'll be just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. Public transportation is just a short walk: Mountbatten Station is 11 minutes and Aljunied Station is 12 minutes.   ",8.8/10 Fabulous,"21 Lorong 12 Geylang, Singapore, 399001",https://images.trvl-media.com/lodging/3000000/2470000/2466900/2466869/51a5e4a1.jpg?impolicy=resizecrop&rw=500&ra=fit
2535007,Fragrance Hotel - Rose,"Fragrance Hotel - Rose puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Marina Bay Street Circuit are within a short drive.   ",7.0/10 Good,"263 Balestier Road, Singapore, 329715",https://images.trvl-media.com/lodging/3000000/2540000/2535100/2535007/5ec0f7f0.jpg?impolicy=resizecrop&rw=500&ra=fit
2538108,ibis budget Singapore Imperial,"When you stay at ibis budget Singapore Imperial, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Guests looking for a bite to eat can check out Our Dining Place, which serves Chinese cuisine. Also, Marina Bay Street Circuit and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Lavender Station is 5 minutes and Bendemeer MRT Station is 8 minutes.   ",6.6/10 Good,"28 Penhas Road, Singapore, 208187",https://images.trvl-media.com/lodging/3000000/2540000/2538200/2538108/b8d754b9.jpg?impolicy=resizecrop&rw=500&ra=fit
2538236,ibis budget Singapore West Coast,"When you stay at ibis budget Singapore West Coast, you'll be within a 15-minute drive of Orchard Road and Universal Studios Singapore. Guests will have free perks like WiFi and self parking. Also, Marina Bay Sands Casino and Bugis Street Shopping District are within a short drive.   ",6.6/10 Good,"418 Pasir Panjang Road, Singapore, 118759",https://images.trvl-media.com/lodging/3000000/2540000/2538300/2538236/8ccd7db5.jpg?impolicy=resizecrop&rw=500&ra=fit
2805716,Fragrance Hotel - Balestier,"When you stay at Fragrance Hotel - Balestier, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Marina Bay Street Circuit are within a short drive.   ",6.8/10 Good,"255 Balestier Road, Singapore, 329710",https://images.trvl-media.com/lodging/3000000/2810000/2805800/2805716/79816649.jpg?impolicy=resizecrop&rw=500&ra=fit
2806435,Hotel 81 Geylang,"At Hotel 81 Geylang, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Street Circuit are within a short drive. The property is just a short walk to public transportation: Aljunied Station is 9 minutes and Mountbatten Station is 10 minutes.   ",6.0/10 Good,"20 Lorong 16 Geylang, Singapore, 398863",https://images.trvl-media.com/lodging/3000000/2810000/2806500/2806435/70387bb6.jpg?impolicy=resizecrop&rw=500&ra=fit
2806469,Hotel 81 Elegance,"At Hotel 81 Elegance, you'll be just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. The property is just a short walk to public transportation: Bendemeer MRT Station is 7 minutes and Lavender Station is 10 minutes.   ",6.4/10 Good,"30 Foch Road, Singapore, 209276",https://images.trvl-media.com/lodging/3000000/2810000/2806500/2806469/84b76162.jpg?impolicy=resizecrop&rw=500&ra=fit
2812614,ibis budget Singapore Ametrine,"When you stay at ibis budget Singapore Ametrine, you'll be just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. This Art Deco hotel is also within a short drive of Marina Bay Sands Casino and Orchard Road. Public transportation is just a short walk: Kallang Station is 10 minutes and Aljunied Station is 12 minutes.   ",6.8/10 Good,"10 Lorong 10 Geylang, Singapore, 399043",https://images.trvl-media.com/lodging/3000000/2820000/2812700/2812614/653f9243.jpg?impolicy=resizecrop&rw=500&ra=fit
2816682,Citadines Fusionopolis Singapore,"When you stay at Citadines Fusionopolis Singapore, you'll be within a 15-minute drive of Orchard Road and Marina Bay Sands Casino. A fitness center and a terrace are offered, and apartments have conveniences like washers/dryers and refrigerators. The property is just a short walk to public transportation: One-North Station is steps away and Kent Ridge Station is 14 minutes.   ",8.6/10 Fabulous,"Symbiosis Tower 3 Fusionpolis, 3 Fusionopolis Way, Singapore, 138633",https://images.trvl-media.com/lodging/3000000/2820000/2816700/2816682/b8e9939f.jpg?impolicy=resizecrop&rw=500&ra=fit
3089603,Arianna Hotel,"At Arianna Hotel, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Also, Gardens by the Bay and Marina Bay Street Circuit are just a 5-minute drive away. Public transportation is just a short walk: Farrer Park Station is 6 minutes and Jalan Besar Station is 6 minutes.   ",,"83 Syed Alwi Road, Singapore, 207662",https://images.trvl-media.com/lodging/4000000/3090000/3089700/3089603/1c90dabf.jpg?impolicy=resizecrop&rw=500&ra=fit
3113066,D'Hotel Singapore managed by The Ascott Limited,"When you stay at D'Hotel Singapore managed by The Ascott Limited, you'll be just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. Other highlights at this upscale hotel include a fitness center and a snack bar/deli. Fellow travelers say great things about the spacious guestrooms. Public transportation is just a short walk: Outram Park Station is 7 minutes and Havelock Station is 8 minutes.   ",9.0/10 Superb,"231 Outram Road, Singapore, 169040",https://images.trvl-media.com/lodging/4000000/3120000/3113100/3113066/84b0c978.jpg?impolicy=resizecrop&rw=500&ra=fit
3844012,Hotel Fort Canning,"At Hotel Fort Canning, you'll be just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. Guests can indulge in body treatments at the spa, and international cuisine is served at The Salon, which is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include 2 outdoor pools, a bar/lounge, and a fitness center. Fellow travelers say good things about the overall property condition. Public transportation is just a short walk: Dhoby Ghaut Station is 6 minutes and Fort Canning MRT station is 9 minutes.   ",8.8/10 Fabulous,"11 Canning Walk, Singapore, 178881",https://images.trvl-media.com/lodging/4000000/3850000/3844100/3844012/1a258519.jpg?impolicy=resizecrop&rw=500&ra=fit
3891794,Hotel 81 Chinatown,"When you stay at Hotel 81 Chinatown, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Sands Skypark are just a 5-minute drive away. Public transportation is just a short walk: Chinatown Station is 3 minutes and Clarke Quay Station is 7 minutes.   ",6.4/10 Good,"181 New Bridge Road, Singapore, 059418",https://images.trvl-media.com/lodging/4000000/3900000/3891800/3891794/06ecca81.jpg?impolicy=resizecrop&rw=500&ra=fit
4118625,Hotel 81 Sakura,"When you stay at Hotel 81 Sakura, you'll be within a 10-minute drive of Marina Bay Sands Casino and Marina Bay Street Circuit. Also, Gardens by the Bay and Bugis Street Shopping District are within a short drive.   ",7.0/10 Good,"181 Joo Chiat Road, Singapore, 427452",https://images.trvl-media.com/lodging/5000000/4120000/4118700/4118625/605d3971.jpg?impolicy=resizecrop&rw=500&ra=fit
4118894,Hotel 81 Lucky,"At Hotel 81 Lucky, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Street Circuit are within a short drive. The property is just a short walk to public transportation: Aljunied Station is 7 minutes and Mountbatten Station is 8 minutes.   ",6.4/10 Good,"23 Lorong 20 Geylang, Singapore, 398741",https://images.trvl-media.com/lodging/5000000/4120000/4118900/4118894/f0f8d74b.jpg?impolicy=resizecrop&rw=500&ra=fit
4118895,Hotel 81 Orchid,"Hotel 81 Orchid puts you just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. Fellow travelers say good things about the overall property condition. The property is just a short walk to public transportation: Kallang Station is 10 minutes and Mountbatten Station is 12 minutes.   ",7.6/10 Good,"21 Lorong 8, Geylang, Singapore, 399090",https://images.trvl-media.com/lodging/5000000/4120000/4118900/4118895/9f8856d4.jpg?impolicy=resizecrop&rw=500&ra=fit
4118932,Hotel 81 Dickson,"When you stay at Hotel 81 Dickson, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Free perks include WiFi and self parking. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Jalan Besar Station is 2 minutes and Rochor MRT Station is 6 minutes.   ",6.4/10 Good,"3 Dickson Road, Singapore, 209530",https://images.trvl-media.com/lodging/5000000/4120000/4119000/4118932/bc6c2fda.jpg?impolicy=resizecrop&rw=500&ra=fit
4118934,Hotel 81 Gold,"At Hotel 81 Gold, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Guests will have free perks like WiFi and self parking. Also, Bugis Street Shopping District and Marina Bay Street Circuit are within a short drive. Fellow travelers say great things about the overall property condition. Public transportation is just a short walk: Aljunied Station is 7 minutes and Mountbatten Station is 8 minutes.   ",7.6/10 Good,"20 Lorong 20 Geylang, Singapore, 398738",https://images.trvl-media.com/lodging/5000000/4120000/4119000/4118934/7bc8280f.jpg?impolicy=resizecrop&rw=500&ra=fit
4118937,Hotel 81 Osaka,"When you stay at Hotel 81 Osaka, you'll be within a 10-minute drive of Orchard Road and Marina Bay Sands Casino. Also, Universal Studios Singapore and Bugis Street Shopping District are within a short drive. The property is just a short walk to public transportation: Outram Park Station is 7 minutes and Havelock Station is 9 minutes.   ",6.8/10 Good,"1 Eng Hoon Street, Singapore, 169753",https://images.trvl-media.com/lodging/5000000/4120000/4119000/4118937/4d387c4c.jpg?impolicy=resizecrop&rw=500&ra=fit
4119449,Hotel 81 Rochor,"Hotel 81 Rochor puts you just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Jalan Besar Station is 3 minutes and Rochor MRT Station is 4 minutes.   ",6.6/10 Good,"5 Jalan Besar, Singapore, 208785",https://images.trvl-media.com/lodging/5000000/4120000/4119500/4119449/21d28a89.jpg?impolicy=resizecrop&rw=500&ra=fit
4119512,Hotel 81 Bugis,"At Hotel 81 Bugis, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Street Circuit are just a 5-minute drive away. Fellow travelers say good things about the overall property condition. Public transportation is just a short walk: Esplanade Station is 5 minutes and Bugis Station is 6 minutes.   ",6.2/10 Good,"31 Middle Road, Singapore, 188995",https://images.trvl-media.com/lodging/5000000/4120000/4119600/4119512/2c3b2104.jpg?impolicy=resizecrop&rw=500&ra=fit
4119598,Hotel 81 Selegie,"Hotel 81 Selegie puts you just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. The property is just a short walk to public transportation: Rochor MRT Station is 5 minutes and Little India Station is 7 minutes.   ",6.2/10 Good,"161 Selegie Road, Singapore, 188318",https://images.trvl-media.com/lodging/5000000/4120000/4119600/4119598/adcd542c.jpg?impolicy=resizecrop&rw=500&ra=fit
4119787,Hotel Classic by Venue,"When you stay at Hotel Classic by Venue, you'll be within a 10-minute drive of Marina Bay Sands Casino and Bugis Street Shopping District. Also, Marina Bay Street Circuit and Gardens by the Bay are within a short drive. Public transportation is just a short walk: Paya Lebar Station is 10 minutes and Eunos Station is 12 minutes.   ",8.4/10 Very Good,"12 Joo Chiat Road, Singapore, 427353",https://images.trvl-media.com/lodging/5000000/4120000/4119800/4119787/04721233.jpg?impolicy=resizecrop&rw=500&ra=fit
4119789,Hotel 81 Palace,"At Hotel 81 Palace, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Street Circuit are within a short drive. Public transportation is just a short walk: Aljunied Station is 9 minutes and Mountbatten Station is 10 minutes.   ",,"25 Lorong 16 Geylang, Singapore, 398867",https://images.trvl-media.com/lodging/5000000/4120000/4119800/4119789/b0a60b13.jpg?impolicy=resizecrop&rw=500&ra=fit
4128991,Hotel 1900,"When you stay at Hotel 1900, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. You'll have free perks like WiFi and wired Internet. Other highlights at this boutique hotel include a terrace and a garden. Public transportation is just a short walk: Chinatown Station is 3 minutes and Telok Ayer Station is 6 minutes.   ",10.0/10 Exceptional,"48 Mosque Street, Singapore, 059526",https://images.trvl-media.com/lodging/5000000/4130000/4129000/4128991/364b8a5f.jpg?impolicy=resizecrop&rw=500&ra=fit
4249353,ibis Singapore Novena,"Ibis Singapore Novena puts you within a 10-minute drive of Orchard Road and Marina Bay Sands Casino. For a bite to eat, guests can check out OOPEN Pasta & Grill, which serves international cuisine and is open for breakfast, lunch, and dinner. Also, Bugis Street Shopping District and Gardens by the Bay are within a short drive. The property is just a short walk to public transportation: Novena Station is 10 minutes away.   ",7.4/10 Good,"6 Irrawaddy Road, Singapore, 329543",https://images.trvl-media.com/lodging/5000000/4250000/4249400/4249353/5bf6aa3c.jpg?impolicy=resizecrop&rw=500&ra=fit
4424329,Fragrance Hotel - Ocean View,"At Fragrance Hotel - Ocean View, you'll be within a 15-minute drive of Orchard Road and Universal Studios Singapore. Also, Marina Bay Sands Casino and Bugis Street Shopping District are within a short drive.   ",6.2/10 Good,"432 Pasir Panjang Road, Singapore, 118773",https://images.trvl-media.com/lodging/5000000/4430000/4424400/4424329/08d184a1.jpg?impolicy=resizecrop&rw=500&ra=fit
4424337,ibis budget Singapore Mount Faber,"At ibis budget Singapore Mount Faber, you'll be within a 10-minute drive of Universal Studios Singapore and Marina Bay Sands Casino. Free perks include WiFi and self parking. Also, Orchard Road and Marina Bay Sands Skypark are within a short drive. The property is just a short walk to public transportation: Telok Blangah Station is 7 minutes and HarbourFront Station is 12 minutes.   ",6.6/10 Good,"400 Telok Blangah Road, Singapore, 098838",https://images.trvl-media.com/lodging/5000000/4430000/4424400/4424337/926a7a95.jpg?impolicy=resizecrop&rw=500&ra=fit
4424567,ibis budget Singapore Bugis,"When you stay at ibis budget Singapore Bugis, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Guests will have free perks like WiFi and self parking. Also, Bugis Street Shopping District and Marina Bay Street Circuit are just a 5-minute drive away. The property is just a short walk to public transportation: Esplanade Station is 5 minutes and Bugis Station is 6 minutes.   ",6.4/10 Good,"33 Middle Road, Singapore, 188942",https://images.trvl-media.com/lodging/5000000/4430000/4424600/4424567/a967a79d.jpg?impolicy=resizecrop&rw=500&ra=fit
4606557,Hotel 81 Premier Hollywood,"When you stay at Hotel 81 Premier Hollywood, you'll be just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. You'll have free perks like WiFi and self parking. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. The property is just a short walk to public transportation: Mountbatten Station is 11 minutes and Kallang Station is 12 minutes.   ",7.0/10 Good,"61 Lorong 8 Geylang, Singapore, 399121",https://images.trvl-media.com/lodging/5000000/4610000/4606600/4606557/f8e94921.jpg?impolicy=resizecrop&rw=500&ra=fit
4607637,Hotel 81 Kovan,"At Hotel 81 Kovan, you'll be within a 10-minute drive of Orchard Road and Bugis Street Shopping District. Free perks include WiFi and self parking. Also, Marina Bay Street Circuit and Gardens by the Bay are within a short drive. The property is just a short walk to public transportation: Serangoon Station is 10 minutes and Kovan Station is 12 minutes.   ",6.6/10 Good,"768 Upper Serangoon Road, Singapore, 534636",https://images.trvl-media.com/lodging/5000000/4610000/4607700/4607637/1dafa40d.jpg?impolicy=resizecrop&rw=500&ra=fit
4627261,ibis Styles Singapore Albert,"When you stay at ibis Styles Singapore Albert, you'll be just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. Guests can take a dip in the outdoor pool or grab a bite to eat at ThaiPan, which serves breakfast, lunch, and dinner. This Art Deco hotel is also just a 5-minute drive from Bugis Street Shopping District and Gardens by the Bay. The property is just a short walk to public transportation: Rochor MRT Station is 2 minutes and Little India Station is 7 minutes.   ",7.4/10 Good,"175 Albert Street, Singapore, 189970",https://images.trvl-media.com/lodging/5000000/4630000/4627300/4627261/fa86cbc3.jpg?impolicy=resizecrop&rw=500&ra=fit
4810908,ibis budget Singapore Clarke Quay,"At ibis budget Singapore Clarke Quay, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Guests can splash around at the outdoor pool or grab a bite to eat at the restaurant. Also, Bugis Street Shopping District and Marina Bay Sands Skypark are just a 5-minute drive away. Public transportation is just a short walk: Clarke Quay Station is 4 minutes and Fort Canning MRT station is 9 minutes.   ",7.0/10 Good,"20 Hong Kong Street, Singapore, 059663",https://images.trvl-media.com/lodging/5000000/4820000/4811000/4810908/a48f98d4.jpg?impolicy=resizecrop&rw=500&ra=fit
4917313,Hotel 81 - Heritage,"When you stay at Hotel 81 - Heritage, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Also, Gardens by the Bay and Marina Bay Street Circuit are just a 5-minute drive away. The property is just a short walk to public transportation: Nicoll Highway Station is 6 minutes and Lavender Station is 8 minutes.   ",6.8/10 Good,"71 Jalan Sultan, Singapore, 198985",https://images.trvl-media.com/lodging/5000000/4920000/4917400/4917313/328b8a84.jpg?impolicy=resizecrop&rw=500&ra=fit
5076882,Hotel 81 - Balestier,"At Hotel 81 - Balestier, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Marina Bay Street Circuit are within a short drive.   ",6.8/10 Good,"226 Balestier Road, Singapore, 329688",https://images.trvl-media.com/lodging/6000000/5080000/5076900/5076882/03fd3d92.jpg?impolicy=resizecrop&rw=500&ra=fit
5264060,Aloft Singapore Novena,"At Aloft Singapore Novena, you'll be within a 10-minute drive of Orchard Road and Marina Bay Sands Casino. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Yue, one of 2 restaurants, which serves Asian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a poolside bar, a 24-hour fitness center, and a children's pool. Fellow travelers like the overall property condition. The property is just a short walk to public transportation: Novena Station is 13 minutes away.   ",8.4/10 Very Good,"16 Ah Hood Road, Singapore, 329982",https://images.trvl-media.com/lodging/6000000/5270000/5264100/5264060/f6919569.jpg?impolicy=resizecrop&rw=500&ra=fit
5312974,"Capri by Fraser Changi City, Singapore","Located 4.6 mi (7.4 km) from the airport, Capri by Fraser Changi City, Singapore puts you 0.4 mi (0.7 km) from Singapore Expo and 2.6 mi (4.2 km) from East Coast Park. The restaurant is the perfect spot for a bite to eat, and after visiting the 24-hour fitness center for a workout, you can unwind with a drink at the bar/lounge. An outdoor pool and a sauna are offered, and in-room conveniences include refrigerators and microwaves. Public transportation is close by: Expo Station is just 11 minutes by foot.   ",9.0/10 Superb,"3 Changi Business Park Central 1, Singapore, 486037",https://images.trvl-media.com/lodging/6000000/5320000/5313000/5312974/9a177e12.jpg?impolicy=resizecrop&rw=500&ra=fit
5659305,Dorsett Singapore,"Dorsett Singapore puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at SENSHI, which serves Japanese cuisine and is open for lunch and dinner. Other highlights at this upscale hotel include a fitness center and a bar/lounge. Public transportation is just a short walk: Outram Park Station is 4 minutes and Maxwell Station is 8 minutes.   ",8.2/10 Very Good,"333 New Bridge Road, Singapore, 088765",https://images.trvl-media.com/lodging/6000000/5660000/5659400/5659305/ff37b06b.jpg?impolicy=resizecrop&rw=500&ra=fit
